RESPID,DURATION_D_DECIMAL,USERID,Q10_159,HIDS2C,CH1,Q5_1,Q5_2,Q5_3,Q5_4,Q5A,Q5AA,Q5B,AGREE,HIDKIDAGE,HIDVER,HIDVERX,Q1,Q1_195_OTHER,Q2,Q2_197_OTHER,STATE1,LOCATION1,Q74_1,Q74_2,Q74_3,Q74_4,Q74_5,Q74_6,Q74_7,Q74_8,Q74_9,Q74_10,Q74_11,Q74_12,Q74_13,Q74_14,Q74_15,Q431_16,Q431_17,Q431_18,Q431_19,Q431_20,Q431_21,Q431_22,Q431_23,Q431_24,Q431_25,Q431_26,Q431_27,Q431_28,Q431_29,Q431_30,Q431_31,Q431_32,Q431_33,Q431_34,Q431_35,Q431_36,Q431_37,Q431_38,Q431_39,Q431_40,Q431_41,Q431_42,Q437_43,Q437_44,Q437_45,Q437_46,Q437_47,Q437_49,Q437_50,Q437_51,Q437_52,Q437_53,Q437_54,Q341_55,Q341_56,Q341_57,Q341_58,Q341_59,Q341_60,Q341_61,Q352_62,Q352_63,Q352_64,Q352_65,Q352_66,Q352_67,Q352_68,Q352_69,Q352_70,Q352_71,Q353_72,Q353_73,Q430_74,Q430_75,Q430_76,Q430_77,Q430_78,Q430_79,Q430_80,Q430_81,Q430_82,Q430_83,Q430_84,Q430_85,Q430_86,Q430_87,Q434_88,Q434_89,Q434_90,Q434_91,Q434_92,Q434_93,Q434_94,Q434_95,Q434_96,Q434_97,Q434_98,Q435_99,Q435_100,Q435_101,Q435_102,Q435_103,Q435_104,Q435_105,Q428_106,Q428_107,Q428_108,Q428_109,Q428_110,Q428_111,Q277_112,Q277_113,Q277_114,Q277_115,Q277_116,Q277_117,Q277_118,Q277_119,Q277_120,Q277_121,Q277_122,Q277_123,Q280_124,Q280_125,Q280_126,Q280_127,Q280_128,Q280_129,Q280_130,Q280_131,Q280_132,Q280_133,Q280_134,Q280_135,Q280_136,Q287_137,Q287_138,Q287_139,Q287_140,Q287_141,Q287_142,Q343_143,Q343_144,Q343_145,Q343_146,Q343_147,Q343_148,Q343_149,Q343_150,Q429_151,Q429_152,Q429_153,Q429_154,Q429_155,Q429_156,Q429_157,Q429_158,Q429_159,Q24_160,Q24_161,Q24_162,Q24_163,Q24_164,Q24_165,Q24_166,Q24_167,Q24_168,Q24_169,Q24_170,Q30_170,Q30_171,Q30DK,Q45,Q425,Q427,Q436,Q15A_1,Q15A_2,Q15A_3,Q15A_4,Q15A_5,Q15A_6,Q15A_7,Q15A_8,Q15Y_1,Q15Y_2,Q15Y_3,Q15Y_4,Q15Y_5,Q15Y_6,Q15Y_7,Q15Y_8,Q15Y_9,Q15Y_10,Q15Y_11,Q15Y_12,Q15Y_13,Q15Y_14,Q15Y_15,Q15Y_16,Q8,Q9_212,Q9_213,Q9_214,Q9_215,Q9_216,Q9_217,Q9_218,Q9_219,Q9_220,REACHED
13498,30.17,8961793138,30,5,1,1,0,0,0,,,,,,2,2,194,,197,2114,2,1,6,6,6,5,6,6,1,2,2,5,5,5,5,6,5,2,2,4,3,2,3,2,1,1,1,7,2,7,3,3,7,7,4,4,3,4,3,6,3,6,3,6,7,7,7,7,5,7,7,7,7,7,7,3,7,4,4,4,4,4,7,7,6,7,7,7,6,6,6,7,6,3,1,3,3,2,3,1,2,3,3,3,2,4,2,3,7,6,6,5,5,6,7,5,7,7,7,2,3,7,7,3,2,3,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,4,2,3,7,7,7,4,6,3,7,7,7,2,7,2,2,7,2,3,7,1,1,0,0,0,0,0,0,0,0,0,,,1,172,175,183,184,1,,,,,,,,,,,,,,,,,,,,,,,,209,2,2,2,2,2,2,2,2,2,
1681,30.18,3154143754,40,2,1,0,1,1,0,1,1,1,1,1,1,3,193,,197,4124,4,1,2,1,2,2,3,4,5,5,3,3,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,4,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,4,1,1,1,1,3,2,3,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,6,4,2,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,0,1,0,0,0,,,1,171,175,183,180,,,,,,,,,,,,,,,,,9,,,,,,,,207,2,2,2,2,2,2,2,2,2,
703,30.22,6398441848,57,10,2,,,,,,,,,,2,2,194,,197,5112,5,1,5,1,2,5,1,2,1,2,2,2,5,4,4,3,5,5,1,5,5,2,3,2,1,2,2,1,2,3,3,2,2,7,4,3,2,4,4,4,3,1,5,4,2,5,5,6,6,5,1,4,4,6,4,2,3,3,5,2,3,3,5,5,6,3,4,5,5,6,6,4,3,3,1,1,2,2,1,2,2,3,1,2,2,4,2,2,6,6,6,5,6,5,4,3,5,3,6,5,3,3,2,2,3,1,4,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,3,2,2,2,6,3,2,2,4,3,3,2,3,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,1,172,176,183,182,,,,,,,,,,,,,,,,,,,,,,,,,206,2,2,2,2,2,2,2,2,2,
12237,30.23,8466813495,24,3,1,1,1,0,0,,,,,,2,2,194,,197,4870,4,2,2,1,3,3,2,2,1,3,5,2,2,2,5,2,5,1,1,6,1,1,1,1,1,1,1,1,1,6,3,3,2,4,1,3,3,2,2,2,2,2,5,4,3,2,2,6,3,2,6,3,2,2,6,2,3,5,5,5,3,3,2,2,3,4,3,6,2,6,3,4,1,1,1,2,3,2,2,1,2,3,2,1,3,4,2,2,6,5,6,4,3,5,6,3,6,3,5,3,2,1,1,1,1,3,3,2,4,1,3,3,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,6,2,2,1,3,2,3,2,1,2,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,,,1,173,176,183,182,1,5,,,,,,,,,,,,,,,,,,,,,,,208,2,2,1,2,2,1,1,2,2,
895,30.33,7325456963,54,9,1,0,0,0,1,,,,,,2,2,193,,197,5253,5,2,3,2,3,5,2,3,3,5,5,4,5,3,5,5,5,2,7,5,6,1,1,1,2,2,1,2,2,6,2,2,2,2,2,3,7,4,1,2,3,6,2,6,3,5,3,5,3,5,5,5,3,5,5,2,3,3,6,4,4,4,5,6,5,5,5,5,6,6,6,5,6,2,2,3,3,2,3,3,2,4,3,3,4,4,3,3,6,5,6,5,6,5,6,6,6,5,6,4,4,3,3,4,3,2,2,4,4,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,3,5,6,6,3,5,3,1,2,3,2,2,2,3,3,2,1,1,0,0,0,0,0,0,0,0,0,,,1,171,175,183,183,17,,,,,,,,,,,,,,,,,,,,,,,,200,2,2,2,2,2,2,2,2,2,
1736,30.38,9177487185,43,7,1,0,1,0,0,,,,,,2,2,194,,197,4823,4,2,2,1,4,4,2,2,1,6,3,4,5,5,5,5,5,1,1,6,3,1,1,6,2,6,2,2,2,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,5,2,3,4,4,6,5,5,5,5,3,3,6,6,7,6,2,4,5,5,7,6,7,6,6,6,6,6,6,2,4,4,2,2,1,2,4,3,3,4,4,4,3,6,5,6,6,5,6,6,6,6,6,6,2,3,3,2,2,2,3,4,2,4,3,3,3,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,6,6,7,5,2,3,1,3,7,2,4,4,4,3,1,1,1,1,0,0,0,0,0,0,0,,,1,171,176,183,182,7,,,,,,,,,,,,,,,,,,,,,,,,201,2,2,1,2,1,2,2,1,2,
13587,30.4,9582493647,31,5,2,,,,,,,,,,2,2,194,,197,3152,3,1,1,4,4,5,5,3,2,1,5,5,5,5,5,4,5,1,2,6,2,1,4,1,1,3,1,7,4,7,2,2,2,7,4,5,5,5,4,5,5,2,5,5,5,5,5,6,6,4,6,6,6,6,6,3,3,4,6,6,6,2,5,6,6,5,5,6,6,6,6,6,6,6,1,2,2,3,4,2,3,4,4,4,4,4,2,4,6,6,6,4,4,6,6,5,6,5,6,5,5,2,1,1,4,4,5,5,5,5,2,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,2,2,2,2,5,5,6,6,6,6,1,1,3,3,1,2,4,4,4,0,0,1,1,0,0,1,2,0,0,0,,,1,171,176,183,182,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2,2,2,2,2,2,2,2,
70,30.42,7318577193,20,3,2,,,,,,,,,,2,2,194,,197,4066,4,1,1,1,3,3,2,3,1,1,4,6,4,3,3,3,4,1,4,7,7,2,1,1,2,2,1,2,2,2,3,7,3,7,3,7,7,7,3,7,7,7,7,7,2,1,1,1,3,2,1,3,3,4,4,2,2,3,3,1,1,1,3,3,3,3,3,4,4,7,7,3,3,2,1,2,2,2,1,1,2,1,3,2,2,2,2,2,7,7,5,4,4,4,6,6,7,7,7,5,5,5,4,4,4,4,3,5,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,2,2,2,3,3,3,7,7,7,7,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,,,1,174,175,180,184,,,,,,,,,,,,,,,,,,,,,,,,,208,2,2,1,1,2,1,2,2,2,
1718,30.45,6729788973,50,9,1,0,0,1,1,2,,,,,2,2,194,,197,2290,2,2,5,2,4,4,4,2,2,4,4,4,4,5,5,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,5,5,5,5,5,5,5,5,6,4,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,,,1,172,176,183,182,1,1,13,,,,,,,,,,,,,,,,,,,,,,203,2,2,2,2,2,2,2,2,2,
664,30.5,1342451134,22,3,2,,,,,,,,,,2,2,193,,197,2566,2,1,1,1,1,1,1,1,1,1,1,2,4,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,6,3,2,1,2,1,4,5,1,1,2,4,3,2,1,3,5,5,3,5,5,6,6,6,5,2,2,1,2,3,1,1,1,1,3,2,2,1,2,1,1,5,6,6,6,6,5,5,5,6,5,5,1,2,2,1,1,3,1,3,2,3,1,4,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,3,2,1,3,5,5,5,4,4,4,3,1,2,2,1,1,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0,,,1,171,176,183,184,,,,,,,,,,,,,,,,,,,,,,,,,200,1,2,2,2,2,2,2,2,2,
1740,30.52,8352355568,46,2,1,0,0,1,1,1,1,4,1,2,1,3,193,,197,3073,3,1,1,6,6,5,6,4,1,1,6,6,4,4,6,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,7,6,6,6,7,6,7,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,1,1,2,1,1,1,1,1,1,1,1,3,2,1,6,6,6,6,6,6,6,5,5,5,7,2,2,2,2,2,2,2,3,4,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,6,7,7,7,3,1,3,7,1,7,7,2,2,0,0,1,1,0,0,2,0,0,0,0,,,1,173,177,183,181,,,,,,,,,17,17,,,,,,,,,,,,,,,207,2,2,1,2,2,1,2,2,2,
12936,30.52,1859473469,60,11,2,,,,,,,,,,2,2,193,,197,4357,4,2,1,1,3,4,1,1,4,4,5,2,4,4,5,5,5,7,3,6,3,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,3,6,5,6,6,5,5,6,6,6,3,3,5,2,2,2,5,6,6,5,5,6,6,5,6,5,6,6,2,3,3,1,1,2,1,4,3,3,3,4,2,4,6,6,6,6,5,6,6,6,6,6,2,2,4,3,2,2,4,1,4,5,5,5,5,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,4,1,4,5,3,5,6,7,5,5,5,1,3,2,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,,1,172,176,183,183,,,,,,,,,,,,,,,,,,,,,,,,,209,1,2,1,2,1,2,2,2,2,
284,30.58,1925966333,39,6,2,,,,,,,,,,2,2,194,,197,7320,8,2,1,2,2,4,2,1,1,4,5,2,5,5,5,3,5,6,2,2,1,6,6,1,1,1,1,1,1,6,1,3,1,1,6,6,6,6,1,6,2,2,2,6,3,6,2,6,6,5,5,5,2,5,6,6,6,6,6,6,6,1,5,6,6,5,6,6,6,2,6,6,6,6,1,4,4,2,3,2,2,4,3,2,4,4,3,2,6,5,6,5,6,6,6,5,6,6,6,2,3,3,4,2,2,3,3,3,3,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,3,4,2,7,3,5,6,7,6,2,7,3,2,2,2,4,4,4,3,0,0,0,1,0,0,0,0,0,0,0,,,1,172,175,183,182,,,,,,,,,,,,,,,,,,,,,,,,,200,2,2,1,2,2,2,2,2,2,
404,30.73,6841296399,54,2,1,0,0,1,1,1,1,4,1,2,1,3,194,,197,3180,3,1,1,4,3,3,5,2,4,5,5,5,5,5,5,5,5,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,4,1,1,1,1,4,1,1,2,4,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,3,7,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,6,5,6,6,6,6,6,5,2,2,2,2,7,2,2,7,0,2,1,1,0,0,1,1,0,0,0,,,1,172,176,183,181,,,,,,,,,17,,,,,,,,15,,,,,,,,207,2,2,2,2,2,2,2,2,2,
1952,30.98,4991268131,27,4,2,,,,,,,,,,2,2,194,,197,3204,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,3,5,1,6,6,1,1,6,1,1,6,6,3,3,2,2,2,5,2,5,5,5,5,5,5,5,5,1,4,4,3,3,2,2,4,3,3,3,2,1,1,6,6,6,6,6,6,6,5,6,6,6,5,5,5,3,5,5,5,1,1,1,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,3,1,1,5,1,5,1,1,1,5,5,5,5,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,,,1,172,176,183,183,,,,,,,,,,,,,,,,,,,,,,,,,201,2,2,1,1,2,1,1,2,2,
163,31.03,4212952365,41,2,1,0,0,1,0,1,1,3,1,1,1,3,193,,197,2285,2,2,1,2,1,1,3,2,1,1,2,2,3,3,5,4,2,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,5,2,6,6,2,2,6,2,2,6,1,2,2,5,2,1,2,3,5,5,5,5,5,6,3,3,5,3,3,1,1,2,2,2,2,2,2,2,2,2,4,3,2,6,5,6,4,5,4,5,5,4,5,1,2,4,4,4,4,4,1,3,2,2,2,4,6,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,4,1,3,2,2,1,2,3,3,6,2,2,2,5,2,4,1,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,,,1,171,176,183,182,,,,,,,,,,,,,,,,,,,,,,,,,207,2,2,2,2,2,2,1,2,2,
13371,31.13,4721249455,33,5,2,,,,,,,,,,2,2,193,,197,3141,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,3,3,3,2,2,2,3,3,3,3,2,3,2,3,3,3,2,4,4,3,4,3,4,3,2,3,4,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,2,5,4,4,5,6,4,4,3,4,3,3,2,3,2,3,2,2,3,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,3,2,2,2,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,Cantonese,,0,172,175,182,184,,,,,,,,,,,,,,,,,,,,,,,,,200,2,2,2,2,2,2,2,2,2,
1402,31.13,9786751725,41,7,1,0,1,0,0,,,,,,2,2,194,,197,3750,3,2,2,1,2,3,1,1,4,4,5,5,3,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,3,5,5,3,3,3,3,3,3,2,2,2,2,2,2,2,3,6,3,3,3,3,6,4,6,4,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,6,5,5,5,5,5,6,5,5,5,5,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,3,3,3,3,5,5,3,2,3,3,3,3,3,3,3,1,2,0,0,0,0,0,0,0,0,0,,,1,172,176,182,184,8,6,,,,,,,,,,,,,,,,,,,,,,,200,1,1,2,2,2,2,2,2,2,
535,31.17,7447477433,36,6,1,0,1,0,0,,,,,,2,2,194,,197,3136,3,1,2,1,2,3,2,2,3,3,3,3,4,3,4,3,4,2,1,2,2,2,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,5,5,4,3,5,4,4,5,2,2,2,5,2,2,2,4,5,4,4,4,5,5,5,5,5,3,1,2,2,1,1,1,1,1,3,2,1,2,3,1,1,5,5,6,4,5,5,5,5,5,5,6,3,3,3,2,1,3,2,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,2,3,3,2,3,3,4,5,4,4,5,3,3,1,1,1,2,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,,,1,174,177,183,183,9,,,,,,,,,,,,,,,,,,,,,,,,201,1,1,1,1,1,1,1,1,1,
2009,31.27,8864436741,27,4,2,,,,,,,,,,2,2,194,,197,3199,3,1,4,2,3,4,5,1,2,4,4,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,6,4,4,4,4,4,6,6,4,4,4,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,3,3,2,4,4,4,4,4,4,4,4,4,4,3,4,4,7,6,7,6,7,6,7,6,7,6,7,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,3,2,4,2,5,6,5,5,6,5,6,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,russian,croation,0,172,175,182,184,,,,,,,,,,,,,,,,,,,,,,,,,200,2,2,2,2,2,2,2,2,2,
568,31.33,5942184349,52,2,1,0,1,1,0,1,1,5,1,2,1,3,193,,197,3024,3,1,2,2,2,2,5,2,2,2,2,2,5,5,5,2,5,1,1,4,2,2,2,2,2,2,2,6,2,6,2,2,2,2,2,6,6,6,2,2,2,6,6,4,3,3,3,6,6,3,3,6,2,5,5,2,2,6,3,3,3,3,4,4,4,4,3,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,6,6,6,6,4,4,6,6,3,3,6,2,2,2,2,2,2,2,5,5,2,2,5,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,3,1,2,1,2,3,3,6,3,3,3,4,4,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,0,0,0,,,1,173,177,183,184,,,,,,,,,9,,,,,,,,,,,,,,,,200,1,2,1,2,2,2,2,2,1,
1381,31.35,8885518932,37,6,1,1,1,0,0,,,,,,2,2,194,,197,2282,2,2,5,3,3,4,4,1,5,5,5,5,5,4,5,5,5,3,2,4,6,1,3,1,7,7,7,3,6,6,3,7,3,3,4,3,6,6,6,6,6,6,6,6,4,5,4,6,5,4,5,5,4,5,5,6,3,4,4,4,4,4,5,6,6,5,5,5,6,6,6,5,6,3,2,4,4,1,2,3,2,4,3,3,4,4,4,3,6,6,6,5,6,6,6,6,6,6,6,4,4,3,3,3,3,2,4,6,4,4,4,3,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,6,6,4,6,6,4,6,6,3,2,4,3,2,3,3,4,3,1,4,0,0,0,0,0,0,0,0,0,,,1,172,176,183,184,10,8,6,4,,,,,,,,,,,,,,,,,,,,,203,2,2,2,2,2,2,2,2,2,
1234,31.42,1353863386,78,14,2,,,,,,,,,,2,2,193,,197,6018,6,1,2,2,3,3,2,1,3,3,5,5,4,4,3,4,5,1,2,5,2,1,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,4,3,3,5,3,6,4,3,3,4,3,5,5,3,3,3,3,3,3,5,3,5,5,5,5,5,6,6,6,5,2,2,1,2,3,2,3,3,2,4,3,1,2,2,2,2,6,5,6,6,4,5,4,5,4,4,4,2,2,2,2,1,3,2,2,2,4,4,4,4,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,3,3,3,3,6,5,6,6,2,2,2,2,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,,,1,172,175,183,185,,,,,,,,,,,,,,,,,,,,,,,,,201,2,2,2,2,1,2,2,2,2,
713,31.43,1857742553,43,7,1,0,0,1,0,2,,,,,2,2,193,,197,5045,5,1,1,1,3,3,1,2,1,2,2,2,4,3,5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,5,3,4,2,4,3,3,2,3,1,2,2,4,2,4,5,4,5,6,5,5,4,6,5,3,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2,6,6,6,6,6,6,6,5,6,4,6,5,3,5,3,5,5,1,5,5,5,5,5,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,3,3,3,5,2,5,5,5,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,1,171,175,183,184,12,,,,,,,,,,,,,,,,,,,,,,,,200,2,2,2,2,2,2,2,2,2,
12209,31.47,4572283977,18,3,1,0,1,0,0,,,,,,2,2,194,,197,3677,3,2,4,2,2,2,3,1,1,2,5,5,5,4,5,4,5,2,2,2,1,2,1,3,2,2,1,3,1,7,3,2,3,2,3,4,3,3,2,7,2,2,1,1,3,4,3,5,4,4,6,5,4,5,6,4,3,1,2,1,1,2,3,5,1,5,5,4,3,6,2,4,2,1,2,2,2,1,2,3,3,4,3,1,1,4,2,1,5,5,6,4,6,6,5,5,6,5,6,5,5,4,3,2,3,1,4,4,3,2,3,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,3,3,1,4,5,5,5,6,5,1,3,2,5,2,1,2,5,3,2,0,0,0,1,0,0,0,2,0,0,0,,,1,173,175,182,182,,,,,,,,,,,,,,,,,,,,,,,,,201,2,2,1,1,2,2,2,2,2,
1808,31.48,9417386237,51,2,1,0,1,1,0,1,1,1,1,1,1,3,193,,197,2549,2,2,4,2,2,4,5,4,5,5,2,2,5,5,5,5,5,1,1,3,2,3,2,1,3,3,3,3,3,3,3,3,3,2,2,4,4,6,3,6,4,4,2,2,3,6,6,6,6,6,6,6,6,6,6,6,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,5,5,3,4,4,3,4,4,4,4,4,3,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,4,5,5,4,3,4,4,2,4,5,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,3,2,3,2,3,6,6,6,6,6,6,6,6,6,6,6,6,2,4,7,7,2,0,2,1,0,0,0,0,1,0,0,0,,,1,171,175,183,181,,,,,,,,,,,,,,,,,10,,,,,,,,207,2,2,2,1,2,2,2,2,2,
12672,31.5,3382379695,51,9,2,,,,,,,,,,2,2,193,,197,2010,2,1,1,1,4,4,3,1,2,3,5,5,5,5,5,5,4,2,2,6,3,2,2,2,2,3,2,2,2,3,2,4,3,3,4,3,3,3,3,6,2,2,3,4,2,6,5,6,5,5,3,5,5,5,6,4,4,4,5,4,4,3,5,6,6,5,5,5,6,5,6,6,4,3,3,3,3,3,4,4,3,4,4,3,3,4,3,4,7,7,7,6,6,6,6,6,6,6,6,4,4,4,7,2,4,2,6,2,6,4,4,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,3,3,3,2,3,3,5,5,5,5,5,6,5,2,2,4,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,,,1,171,175,183,184,,,,,,,,,,,,,,,,,,,,,,,,,201,1,1,1,1,1,1,1,1,2,
1467,31.55,6392215348,35,2,1,0,1,1,0,1,1,1,1,1,1,3,193,,197,2081,2,1,3,3,2,2,3,2,1,3,4,2,3,4,4,4,4,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,3,2,3,3,2,3,2,2,2,2,2,2,3,6,5,6,6,5,6,6,3,5,6,1,2,3,4,3,3,3,5,6,6,6,6,6,6,6,6,6,3,3,1,2,3,2,2,3,2,3,3,2,2,4,2,2,6,6,6,6,6,6,6,6,6,6,6,4,2,2,3,2,2,2,3,3,4,4,4,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,3,2,3,4,6,5,4,3,2,2,3,2,1,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,,,1,172,176,183,184,,,,,,,,,,,,,,,,,11,,,,,,,,207,2,2,2,2,2,2,2,2,2,
